"SL2.50ch00:11443840-11444538","72","11443840","11444538","698"
"SL2.50ch00:11479280-11479661","10","11479280","11479661","381"
"SL2.50ch00:11490693-11491596","122","11490693","11491596","903"
"SL2.50ch00:11492825-11494397","158","11492825","11494397","1572"
"SL2.50ch00:11495640-11497102","174","11495640","11497102","1462"
"SL2.50ch00:11499381-11501263","334","11499381","11501263","1882"
"SL2.50ch00:11501876-11503245","238","11501876","11503245","1369"
"SL2.50ch00:11501908-11503138","237","11501908","11503138","1230"
"SL2.50ch00:11504375-11505179","186","11504375","11505179","804"
"SL2.50ch00:11504386-11505193","182","11504386","11505193","807"
"SL2.50ch00:11510384-11512323","182","11510384","11512323","1939"
"SL2.50ch00:11516613-11517616","86","11516613","11517616","1003"
"SL2.50ch00:11516614-11517613","86","11516614","11517613","999"
"SL2.50ch00:11520028-11520796","40","11520028","11520796","768"
"SL2.50ch00:11531048-11531810","55","11531048","11531810","762"
"SL2.50ch00:11534129-11548181","2996","11534129","11548181","14052"
"SL2.50ch00:11565499-11566054","61","11565499","11566054","555"
"SL2.50ch00:11576949-11583147","730","11576949","11583147","6198"
"SL2.50ch00:11650849-11651285","73","11650849","11651285","436"
"SL2.50ch00:11655343-11656870","675","11655343","11656870","1527"
"SL2.50ch00:11655363-11656901","675","11655363","11656901","1538"
"SL2.50ch00:11658373-11659357","235","11658373","11659357","984"
"SL2.50ch00:11658413-11659410","235","11658413","11659410","997"
"SL2.50ch00:11685738-11686901","161","11685738","11686901","1163"
"SL2.50ch00:11687500-11689613","459","11687500","11689613","2113"
"SL2.50ch00:11687565-11689537","459","11687565","11689537","1972"
"SL2.50ch00:11690472-11694305","376","11690472","11694305","3833"
"SL2.50ch00:11695255-11695660","84","11695255","11695660","405"
"SL2.50ch00:11697545-11698487","185","11697545","11698487","942"
"SL2.50ch00:11736257-11738084","567","11736257","11738084","1827"
"SL2.50ch00:11736295-11738062","567","11736295","11738062","1767"
"SL2.50ch00:11773888-11775696","2568","11773888","11775696","1808"
"SL2.50ch00:11773931-11775731","2546","11773931","11775731","1800"
"SL2.50ch00:11777402-11778481","1841","11777402","11778481","1079"
"SL2.50ch00:11777453-11778470","1805","11777453","11778470","1017"
"SL2.50ch00:11780895-11782018","1730","11780895","11782018","1123"
"SL2.50ch00:11780914-11782081","1721","11780914","11782081","1167"
"SL2.50ch00:11782576-11786164","4732","11782576","11786164","3588"
"SL2.50ch00:11782593-11786224","4734","11782593","11786224","3631"
"SL2.50ch00:11789600-11790182","32","11789600","11790182","582"
"SL2.50ch00:11789639-11790399","46","11789639","11790399","760"
"SL2.50ch00:11796752-11810419","23177","11796752","11810419","13667"
"SL2.50ch00:11798253-11810444","23106","11798253","11810444","12191"
"SL2.50ch00:11819282-11819771","31","11819282","11819771","489"
"SL2.50ch00:11851636-11852113","39","11851636","11852113","477"
"SL2.50ch00:11855496-11855877","13","11855496","11855877","381"
"SL2.50ch00:11857574-11857905","34","11857574","11857905","331"
"SL2.50ch00:11901425-11901973","32","11901425","11901973","548"
"SL2.50ch00:11913173-11913606","38","11913173","11913606","433"
"SL2.50ch00:11919657-11919988","36","11919657","11919988","331"
"SL2.50ch00:11922194-11922525","45","11922194","11922525","331"
"SL2.50ch00:11934769-11935958","240","11934769","11935958","1189"
"SL2.50ch00:11944473-11945832","160","11944473","11945832","1359"
"SL2.50ch00:11966724-11976904","15213","11966724","11976904","10180"
"SL2.50ch00:11966763-11976921","15210","11966763","11976921","10158"
"SL2.50ch00:11986901-11987970","244","11986901","11987970","1069"
"SL2.50ch00:11986947-11988035","244","11986947","11988035","1088"
"SL2.50ch00:11990826-11991727","134","11990826","11991727","901"
"SL2.50ch00:11993083-11994663","675","11993083","11994663","1580"
"SL2.50ch00:11993108-11994595","675","11993108","11994595","1487"
"SL2.50ch00:11996161-11996887","320","11996161","11996887","726"
"SL2.50ch00:11996165-11996956","322","11996165","11996956","791"
"SL2.50ch00:12005346-12016200","22759","12005346","12016200","10854"
"SL2.50ch00:12006247-12016261","22715","12006247","12016261","10014"
"SL2.50ch00:12039409-12041187","168","12039409","12041187","1778"
"SL2.50ch00:12088095-12089625","151","12088095","12089625","1530"
"SL2.50ch00:12090869-12091736","93","12090869","12091736","867"
"SL2.50ch00:12128069-12129195","162","12128069","12129195","1126"
"SL2.50ch00:12128080-12154019","29073","12128080","12154019","25939"
"SL2.50ch00:12129811-12133841","791","12129811","12133841","4030"
"SL2.50ch00:12135070-12154020","28010","12135070","12154020","18950"
"SL2.50ch00:12211658-12219923","830","12211658","12219923","8265"
"SL2.50ch00:12212183-12219705","791","12212183","12219705","7522"
"SL2.50ch00:12266042-12266373","46","12266042","12266373","331"
"SL2.50ch00:12266855-12282012","24654","12266855","12282012","15157"
"SL2.50ch00:12266900-12282088","24653","12266900","12282088","15188"
"SL2.50ch00:12300631-12302445","152","12300631","12302445","1814"
"SL2.50ch00:12301258-12302308","117","12301258","12302308","1050"
"SL2.50ch00:12312511-12319827","694","12312511","12319827","7316"
"SL2.50ch00:12322626-12323776","184","12322626","12323776","1150"
"SL2.50ch00:12327818-12328740","74","12327818","12328740","922"
"SL2.50ch00:12339756-12340219","23","12339756","12340219","463"
"SL2.50ch00:12348859-12349873","122","12348859","12349873","1014"
"SL2.50ch00:12348900-12349859","120","12348900","12349859","959"
"SL2.50ch00:12492800-12501089","753","12492800","12501089","8289"
